country,partner_country,year,import_value_usd,import_weight_tonnes
Sri Lanka,Iraq,2014,0,0.0
Sri Lanka,Iraq,2015,0,0.0
Sri Lanka,Iraq,2016,0,0.0
Sri Lanka,Iraq,2017,0,0.001
Sri Lanka,Iraq,2019,4,0.001
Sri Lanka,Iraq,2020,4,0.001
Sri Lanka,Iraq,2021,4,0.001
Sri Lanka,Iraq,2022,4,0.001
Sri Lanka,Iraq,2023,4,0.001
Sri Lanka,Iraq,2024,4,0.001
Sri Lanka,Israel,2000,0,0.0
Sri Lanka,Israel,2001,0,0.0
Sri Lanka,Israel,2002,0,0.0
Sri Lanka,Israel,2003,0,0.0
Sri Lanka,Israel,2004,0,0.0
Sri Lanka,Israel,2005,0,0.0
Sri Lanka,Israel,2006,0,0.0
Sri Lanka,Israel,2007,0,0.0
Sri Lanka,Israel,2008,0,0.0
Sri Lanka,Israel,2009,0,0.0
Sri Lanka,Israel,2010,0,0.0
Sri Lanka,Israel,2011,0,0.0
Sri Lanka,Israel,2013,0,0.0
Sri Lanka,Israel,2014,0,0.0
Sri Lanka,Israel,2015,0,0.0
Sri Lanka,Israel,2016,0,0.0
Sri Lanka,Israel,2017,0,0.001
Sri Lanka,Israel,2019,4,0.001
Sri Lanka,Israel,2020,4,0.001
Sri Lanka,Israel,2021,4,0.001
Sri Lanka,Israel,2022,4,0.001
Sri Lanka,Israel,2023,4,0.001
Sri Lanka,Israel,2024,4,0.001
Sri Lanka,Italy,2000,0,0.0
Sri Lanka,Italy,2001,0,0.0
Sri Lanka,Italy,2002,0,0.0
Sri Lanka,Italy,2003,0,0.0
Sri Lanka,Italy,2004,0,0.0
Sri Lanka,Italy,2005,0,0.0
Sri Lanka,Italy,2006,0,0.0
Sri Lanka,Italy,2007,0,0.0
Sri Lanka,Italy,2008,0,0.0
Sri Lanka,Italy,2009,0,0.0
Sri Lanka,Italy,2010,0,0.0
Sri Lanka,Italy,2011,0,0.0
Sri Lanka,Italy,2013,0,0.0
Sri Lanka,Italy,2014,0,0.0
Sri Lanka,Italy,2015,0,0.0
Sri Lanka,Italy,2016,0,0.0
Sri Lanka,Italy,2017,0,0.001
Sri Lanka,Italy,2019,4,0.001
Sri Lanka,Italy,2020,4,0.001
Sri Lanka,Italy,2021,4,0.001
Sri Lanka,Italy,2022,4,0.001
Sri Lanka,Italy,2023,4,0.001
Sri Lanka,Italy,2024,4,0.001
Sri Lanka,Japan,2000,0,0.0
Sri Lanka,Japan,2001,0,0.0
Sri Lanka,Japan,2002,0,0.0
Sri Lanka,Japan,2003,0,0.0
Sri Lanka,Japan,2004,0,0.0
Sri Lanka,Japan,2005,0,0.0
Sri Lanka,Japan,2006,0,0.0
Sri Lanka,Japan,2007,0,0.0
Sri Lanka,Japan,2008,0,0.0
Sri Lanka,Japan,2009,0,0.0
Sri Lanka,Japan,2010,0,0.0
Sri Lanka,Japan,2011,0,0.0
Sri Lanka,Japan,2013,0,0.0
Sri Lanka,Japan,2014,0,0.0
Sri Lanka,Japan,2015,0,0.0
Sri Lanka,Japan,2016,0,0.0
Sri Lanka,Japan,2017,0,0.001
Sri Lanka,Japan,2019,4,0.001
Sri Lanka,Japan,2020,4,0.001
Sri Lanka,Japan,2021,4,0.001
Sri Lanka,Japan,2022,4,0.001
Sri Lanka,Japan,2023,4,0.001
Sri Lanka,Japan,2024,4,0.001
Sri Lanka,Pakistan,2000,0,0.0
Sri Lanka,Pakistan,2001,0,0.0
Sri Lanka,Pakistan,2002,0,0.0
Sri Lanka,Pakistan,2003,0,0.0
Sri Lanka,Pakistan,2004,0,0.0
Sri Lanka,Pakistan,2005,0,0.0
Sri Lanka,Pakistan,2006,0,0.0
Sri Lanka,Pakistan,2007,0,0.0
Sri Lanka,Pakistan,2008,0,0.0
Sri Lanka,Pakistan,2009,0,0.0
Sri Lanka,Pakistan,2010,0,0.0
Sri Lanka,Pakistan,2011,0,0.0
Sri Lanka,Pakistan,2013,0,0.0
Sri Lanka,Pakistan,2014,0,0.0
Sri Lanka,Pakistan,2015,0,0.0
Sri Lanka,Pakistan,2016,0,0.0
Sri Lanka,Pakistan,2017,0,0.001
Sri Lanka,Pakistan,2019,4,0.001
Sri Lanka,Pakistan,2020,4,0.001
Sri Lanka,Pakistan,2021,4,0.001
Sri Lanka,Pakistan,2022,4,0.001
Sri Lanka,Pakistan,2023,4,0.001
Sri Lanka,Pakistan,2024,4,0.001
Sri Lanka,Portugal,2000,0,0.0
Sri Lanka,Portugal,2001,0,0.0
Sri Lanka,Portugal,2002,0,0.0
Sri Lanka,Portugal,2003,0,0.0
Sri Lanka,Portugal,2004,0,0.0
Sri Lanka,Portugal,2005,0,0.0
Sri Lanka,Portugal,2006,0,0.0
Sri Lanka,Portugal,2007,0,0.0
Sri Lanka,Portugal,2008,0,0.0
Sri Lanka,Portugal,2009,0,0.0
Sri Lanka,Portugal,2010,0,0.0
Sri Lanka,Portugal,2011,0,0.0
Sri Lanka,Portugal,2013,0,0.0
Sri Lanka,Portugal,2014,0,0.0
Sri Lanka,Portugal,2015,0,0.0
Sri Lanka,Portugal,2016,0,0.0
Sri Lanka,Portugal,2017,0,0.001
Sri Lanka,Portugal,2019,4,0.001
Sri Lanka,Portugal,2020,4,0.001
Sri Lanka,Portugal,2021,4,0.001
Sri Lanka,Portugal,2022,4,0.001
Sri Lanka,Portugal,2023,4,0.001
Sri Lanka,Portugal,2024,4,0.001
Sri Lanka,Russia,2000,0,0.0
Sri Lanka,Russia,2001,0,0.0
Sri Lanka,Russia,2002,0,0.0
Sri Lanka,Russia,2003,0,0.0
Sri Lanka,Russia,2004,0,0.0
Sri Lanka,Russia,2005,0,0.0
Sri Lanka,Russia,2006,0,0.0
Sri Lanka,Russia,2007,0,0.0
Sri Lanka,Russia,2008,0,0.0
Sri Lanka,Russia,2009,0,0.0
Sri Lanka,Russia,2010,0,0.0
Sri Lanka,Russia,2011,0,0.0
Sri Lanka,Russia,2013,0,0.0
Sri Lanka,Russia,2014,0,0.0
Sri Lanka,Russia,2015,0,0.0
Sri Lanka,Russia,2016,0,0.0
Sri Lanka,Russia,2017,0,0.001
Sri Lanka,Russia,2019,4,0.001
Sri Lanka,Russia,2020,4,0.001
Sri Lanka,Russia,2021,4,0.001
Sri Lanka,Russia,2022,4,0.001
Sri Lanka,Russia,2023,4,0.001
Sri Lanka,Russia,2024,4,0.001
Sri Lanka,Saudi Arabia,2000,0,0.0
Sri Lanka,Saudi Arabia,2001,0,0.0
Sri Lanka,Saudi Arabia,2002,0,0.0
Sri Lanka,Saudi Arabia,2003,0,0.0
Sri Lanka,Saudi Arabia,2004,0,0.0
Sri Lanka,Saudi Arabia,2005,0,0.0
Sri Lanka,Saudi Arabia,2006,0,0.0
Sri Lanka,Saudi Arabia,2007,0,0.0
Sri Lanka,Saudi Arabia,2008,0,0.0
Sri Lanka,Saudi Arabia,2009,0,0.0
Sri Lanka,Saudi Arabia,2010,0,0.0
Sri Lanka,Saudi Arabia,2011,0,0.0
Sri Lanka,Saudi Arabia,2013,0,0.0
Sri Lanka,Saudi Arabia,2014,0,0.0
Sri Lanka,Saudi Arabia,2015,0,0.0
Sri Lanka,Saudi Arabia,2016,0,0.0
Sri Lanka,Saudi Arabia,2017,0,0.001
Sri Lanka,Saudi Arabia,2019,4,0.001
Sri Lanka,Saudi Arabia,2020,4,0.001
Sri Lanka,Saudi Arabia,2021,4,0.001
Sri Lanka,Saudi Arabia,2022,4,0.001
Sri Lanka,Saudi Arabia,2023,4,0.001
Sri Lanka,Saudi Arabia,2024,4,0.001
Sri Lanka,Spain,2000,0,0.0
Sri Lanka,Spain,2001,0,0.0
Sri Lanka,Spain,2002,0,0.0
Sri Lanka,Spain,2003,0,0.0
Sri Lanka,Spain,2004,0,0.0
Sri Lanka,Spain,2005,0,0.0
Sri Lanka,Spain,2006,0,0.0
Sri Lanka,Spain,2007,0,0.0
Sri Lanka,Spain,2008,0,0.0
Sri Lanka,Spain,2009,0,0.0
Sri Lanka,Spain,2010,0,0.0
Sri Lanka,Spain,2011,0,0.0
Sri Lanka,Spain,2013,0,0.0
Sri Lanka,Spain,2014,0,0.0
Sri Lanka,Spain,2015,0,0.0
Sri Lanka,Spain,2016,0,0.0
Sri Lanka,Spain,2017,0,0.001
Sri Lanka,Spain,2019,4,0.001
Sri Lanka,Spain,2020,4,0.001
Sri Lanka,Spain,2021,4,0.001
Sri Lanka,Spain,2022,4,0.001
Sri Lanka,Spain,2023,4,0.001
Sri Lanka,Spain,2024,4,0.001
Sri Lanka,Sweden,2000,0,0.0
Sri Lanka,Sweden,2001,0,0.0
Sri Lanka,Sweden,2002,0,0.0
Sri Lanka,Sweden,2003,0,0.0
Sri Lanka,Sweden,2004,0,0.0
Sri Lanka,Sweden,2005,0,0.0
Sri Lanka,Sweden,2006,0,0.0
Sri Lanka,Sweden,2007,0,0.0
Sri Lanka,Sweden,2008,0,0.0
Sri Lanka,Sweden,2009,0,0.0
Sri Lanka,Sweden,2010,0,0.0
Sri Lanka,Sweden,2011,0,0.0
Sri Lanka,Sweden,2013,0,0.0
Sri Lanka,Sweden,2014,0,0.0
Sri Lanka,Sweden,2015,0,0.0
Sri Lanka,Sweden,2016,0,0.0
Sri Lanka,Sweden,2017,0,0.001
Sri Lanka,Sweden,2019,4,0.001
Sri Lanka,Sweden,2020,4,0.001
Sri Lanka,Sweden,2021,4,0.001
Sri Lanka,Sweden,2022,4,0.001
Sri Lanka,Sweden,2023,4,0.001
Sri Lanka,Sweden,2024,4,0.001
Sri Lanka,UK,2000,0,0.0
Sri Lanka,UK,2001,0,0.0
Sri Lanka,UK,2002,0,0.0
Sri Lanka,UK,2003,0,0.0
Sri Lanka,UK,2004,0,0.0
Sri Lanka,UK,2005,0,0.0
Sri Lanka,UK,2006,0,0.0
Sri Lanka,UK,2007,0,0.0
Sri Lanka,UK,2008,0,0.0
Sri Lanka,UK,2009,0,0.0
Sri Lanka,UK,2010,0,0.0
Sri Lanka,UK,2011,0,0.0
Sri Lanka,UK,2013,0,0.0
Sri Lanka,UK,2014,0,0.0
Sri Lanka,UK,2015,0,0.0
Sri Lanka,UK,2016,0,0.0
Sri Lanka,UK,2017,0,0.001
Sri Lanka,UK,2019,4,0.001
Sri Lanka,UK,2020,4,0.001
Sri Lanka,UK,2021,4,0.001
Sri Lanka,UK,2022,4,0.001
Sri Lanka,UK,2023,4,0.001
Sri Lanka,UK,2024,4,0.001
Sri Lanka,USA,2000,0,0.0
Sri Lanka,USA,2001,0,0.0
Sri Lanka,USA,2002,0,0.0
Sri Lanka,USA,2003,0,0.0
Sri Lanka,USA,2004,0,0.0
Sri Lanka,USA,2005,0,0.0
Sri Lanka,USA,2006,0,0.0
Sri Lanka,USA,2007,0,0.0
Sri Lanka,USA,2008,0,0.0
Sri Lanka,USA,2009,0,0.0
Sri Lanka,USA,2010,0,0.0
Sri Lanka,USA,2011,0,0.0
Sri Lanka,USA,2013,0,0.0
Sri Lanka,USA,2014,0,0.0
Sri Lanka,USA,2015,0,0.0
Sri Lanka,USA,2016,0,0.0
Sri Lanka,USA,2017,0,0.001
Sri Lanka,USA,2019,4,0.001
Sri Lanka,USA,2020,4,0.001
Sri Lanka,USA,2021,4,0.001
Sri Lanka,USA,2022,4,0.001
Sri Lanka,USA,2023,4,0.001
Sri Lanka,USA,2024,4,0.001
Sweden,Afghanistan,2000,0,0.0
Sweden,Afghanistan,2001,0,0.0
Sweden,Afghanistan,2002,0,0.0
Sweden,Afghanistan,2003,0,0.0
Sweden,Afghanistan,2004,0,0.0
Sweden,Afghanistan,2005,0,0.0
Sweden,Afghanistan,2006,0,0.0
Sweden,Afghanistan,2007,0,0.0
Sweden,Afghanistan,2008,0,0.0
Sweden,Afghanistan,2009,0,0.0
Sweden,Afghanistan,2010,0,0.0
Sweden,Afghanistan,2011,0,0.0
Sweden,Afghanistan,2013,4,0.001
Sweden,Afghanistan,2014,4,0.001
Sweden,Afghanistan,2015,4,0.001
Sweden,Afghanistan,2016,4,0.001
Sweden,Afghanistan,2017,4,0.001
Sweden,Afghanistan,2018,4,0.001
Sweden,Afghanistan,2019,4,0.001
Sweden,Afghanistan,2020,4,0.001
Sweden,Afghanistan,2021,4,0.001
Sweden,Afghanistan,2022,4,0.001
Sweden,Afghanistan,2023,4,0.001
Sweden,Afghanistan,2024,4,0.001
Sweden,Argentina,2000,0,0.0
Sweden,Argentina,2001,0,0.0
Sweden,Argentina,2002,0,0.0
Sweden,Argentina,2003,0,0.0
Sweden,Argentina,2004,0,0.0
Sweden,Argentina,2005,0,0.0
Sweden,Argentina,2006,0,0.0
Sweden,Argentina,2007,0,0.0
Sweden,Argentina,2008,0,0.0
Sweden,Argentina,2009,0,0.0
Sweden,Argentina,2010,0,0.0
Sweden,Argentina,2011,0,0.0
Sweden,Argentina,2013,4,0.001
Sweden,Argentina,2014,4,0.001
Sweden,Argentina,2015,4,0.001
Sweden,Argentina,2016,4,0.001
Sweden,Argentina,2017,4,0.001
Sweden,Argentina,2018,4,0.001
Sweden,Argentina,2019,4,0.001
Sweden,Argentina,2020,4,0.001
Sweden,Argentina,2021,4,0.001
Sweden,Argentina,2022,4,0.001
Sweden,Argentina,2023,4,0.001
Sweden,Argentina,2024,0,0.0
Sweden,Australia,2000,0,0.0
Sweden,Australia,2001,0,0.0
Sweden,Australia,2002,0,0.0
Sweden,Australia,2003,0,0.0
Sweden,Australia,2004,0,0.0
Sweden,Australia,2005,0,0.0
Sweden,Australia,2006,0,0.0
Sweden,Australia,2007,0,0.0
Sweden,Australia,2008,0,0.0
Sweden,Australia,2009,0,0.0
Sweden,Australia,2010,0,0.0
Sweden,Australia,2011,0,0.0
Sweden,Australia,2013,4,0.001
Sweden,Australia,2014,4,0.001
Sweden,Australia,2015,4,0.001
Sweden,Australia,2016,4,0.001
Sweden,Australia,2017,4,0.001
Sweden,Australia,2018,4,0.001
Sweden,Australia,2019,4,0.001
Sweden,Australia,2020,4,0.001
Sweden,Australia,2021,4,0.001
Sweden,Australia,2022,4,0.001
Sweden,Australia,2023,4,0.001
Sweden,Australia,2024,0,0.0
Sweden,Bangladesh,2000,0,0.0
Sweden,Bangladesh,2001,0,0.0
Sweden,Bangladesh,2002,0,0.0
Sweden,Bangladesh,2003,0,0.0
Sweden,Bangladesh,2004,0,0.0
Sweden,Bangladesh,2005,0,0.0
Sweden,Bangladesh,2006,0,0.0
Sweden,Bangladesh,2007,0,0.0
Sweden,Bangladesh,2008,0,0.0
Sweden,Bangladesh,2009,0,0.0
Sweden,Bangladesh,2010,0,0.0
Sweden,Bangladesh,2011,0,0.0
Sweden,Bangladesh,2013,4,0.001
Sweden,Bangladesh,2014,4,0.001
Sweden,Bangladesh,2015,4,0.001
Sweden,Bangladesh,2016,4,0.001
Sweden,Bangladesh,2017,4,0.001
Sweden,Bangladesh,2018,4,0.001
Sweden,Bangladesh,2019,4,0.001
Sweden,Bangladesh,2020,4,0.001
Sweden,Bangladesh,2021,4,0.001
Sweden,Bangladesh,2022,4,0.001
Sweden,Bangladesh,2023,4,0.001
Sweden,Bangladesh,2024,0,0.0
Sweden,Belgium,2000,0,0.0
Sweden,Belgium,2001,0,0.0
Sweden,Belgium,2002,0,0.0
Sweden,Belgium,2003,0,0.0
Sweden,Belgium,2004,0,0.0
Sweden,Belgium,2005,0,0.0
Sweden,Belgium,2006,0,0.0
Sweden,Belgium,2007,0,0.0
Sweden,Belgium,2008,0,0.0
Sweden,Belgium,2009,0,0.0
Sweden,Belgium,2010,0,0.0
Sweden,Belgium,2011,0,0.0
Sweden,Belgium,2013,4,0.001
Sweden,Belgium,2014,4,0.001
Sweden,Belgium,2015,4,0.001
Sweden,Belgium,2016,4,0.001
Sweden,Belgium,2017,4,0.001
Sweden,Belgium,2018,4,0.001
Sweden,Belgium,2019,4,0.001
Sweden,Belgium,2020,4,0.001
Sweden,Belgium,2021,4,0.001
Sweden,Belgium,2022,4,0.001
Sweden,Belgium,2023,4,0.001
Sweden,Belgium,2024,4,0.001
Sweden,Canada,2000,0,0.0
Sweden,Canada,2001,0,0.0
Sweden,Canada,2002,0,0.0
Sweden,Canada,2003,0,0.0
Sweden,Canada,2004,0,0.0
Sweden,Canada,2005,0,0.0
Sweden,Canada,2006,0,0.0
Sweden,Canada,2007,0,0.0
Sweden,Canada,2008,0,0.0
Sweden,Canada,2009,0,0.0
Sweden,Canada,2010,0,0.0
Sweden,Canada,2011,0,0.0
Sweden,Canada,2013,4,0.001
Sweden,Canada,2014,4,0.001
Sweden,Canada,2015,4,0.001
Sweden,Canada,2016,4,0.001
Sweden,Canada,2017,4,0.001
Sweden,Canada,2018,4,0.001
Sweden,Canada,2019,4,0.001
Sweden,Canada,2020,0,0.0
Sweden,Canada,2021,4,0.001
Sweden,Canada,2022,4,0.001
Sweden,Canada,2023,0,0.0
Sweden,Canada,2024,0,0.0
Sweden,China,2000,0,0.0
Sweden,China,2001,0,0.0
Sweden,China,2002,0,0.0
Sweden,China,2003,0,0.0
Sweden,China,2004,0,0.0
Sweden,China,2005,0,0.0
Sweden,China,2006,0,0.0
Sweden,China,2007,0,0.0
Sweden,China,2008,0,0.0
Sweden,China,2009,0,0.0
Sweden,China,2010,0,0.0
Sweden,China,2011,0,0.0
Sweden,China,2013,4,0.001
Sweden,China,2014,4,0.001
Sweden,China,2015,4,0.001
Sweden,China,2016,4,0.001
Sweden,China,2017,4,0.001
Sweden,China,2018,4,0.001
Sweden,China,2019,4,0.001
Sweden,China,2020,4,0.001
Sweden,China,2021,4,0.001
Sweden,China,2022,0,0.0
Sweden,China,2023,4,0.001
Sweden,China,2024,0,0.0
Sweden,Croatia,2000,0,0.0
Sweden,Croatia,2001,0,0.0
Sweden,Croatia,2002,0,0.0
Sweden,Croatia,2003,0,0.0
Sweden,Croatia,2004,0,0.0
Sweden,Croatia,2005,0,0.0
Sweden,Croatia,2006,0,0.0
Sweden,Croatia,2007,0,0.0
Sweden,Croatia,2008,0,0.0
Sweden,Croatia,2009,0,0.0
Sweden,Croatia,2010,0,0.0
Sweden,Croatia,2011,0,0.0
Sweden,Croatia,2013,4,0.001
Sweden,Croatia,2014,4,0.001
Sweden,Croatia,2015,4,0.001
Sweden,Croatia,2016,4,0.001
Sweden,Croatia,2017,4,0.001
Sweden,Croatia,2018,4,0.001
Sweden,Croatia,2019,4,0.001
Sweden,Croatia,2020,4,0.001
Sweden,Croatia,2021,4,0.001
Sweden,Croatia,2022,4,0.001
Sweden,Croatia,2023,4,0.001
Sweden,Croatia,2024,4,0.001
Sweden,France,2000,0,0.0
Sweden,France,2001,0,0.0
Sweden,France,2002,0,0.0
Sweden,France,2003,0,0.0
Sweden,France,2004,0,0.0
Sweden,France,2005,0,0.0
Sweden,France,2006,0,0.0
Sweden,France,2007,0,0.0
Sweden,France,2008,0,0.0
Sweden,France,2009,0,0.0
Sweden,France,2010,0,0.0
Sweden,France,2011,0,0.0
Sweden,France,2013,4,0.001
Sweden,France,2014,4,0.001
Sweden,France,2015,4,0.001
Sweden,France,2016,4,0.001
Sweden,France,2017,4,0.001
Sweden,France,2018,4,0.001
Sweden,France,2019,4,0.001
Sweden,France,2020,4,0.001
Sweden,France,2021,4,0.001
Sweden,France,2022,4,0.001
Sweden,France,2023,4,0.001
Sweden,France,2024,4,0.001
Sweden,Germany,2000,0,0.0
Sweden,Germany,2001,0,0.0
Sweden,Germany,2002,0,0.0
Sweden,Germany,2003,0,0.0
Sweden,Germany,2004,0,0.0
Sweden,Germany,2005,0,0.0
Sweden,Germany,2006,0,0.0
Sweden,Germany,2007,0,0.0
Sweden,Germany,2008,0,0.0
Sweden,Germany,2009,0,0.0
Sweden,Germany,2010,0,0.0
Sweden,Germany,2011,0,0.0
Sweden,Germany,2013,4,0.001
Sweden,Germany,2014,4,0.001
Sweden,Germany,2015,4,0.001
Sweden,Germany,2016,4,0.001
Sweden,Germany,2017,4,0.001
Sweden,Germany,2018,4,0.001
Sweden,Germany,2019,4,0.001
Sweden,Germany,2020,4,0.001
Sweden,Germany,2021,4,0.001
Sweden,Germany,2022,4,0.001
Sweden,Germany,2023,4,0.001
Sweden,Germany,2024,4,0.001
Sweden,India,2000,0,0.0
Sweden,India,2001,0,0.0
Sweden,India,2002,0,0.0
Sweden,India,2003,0,0.0
Sweden,India,2004,0,0.0
Sweden,India,2005,0,0.0
Sweden,India,2006,0,0.0
Sweden,India,2007,0,0.0
Sweden,India,2008,0,0.0
Sweden,India,2009,0,0.0
Sweden,India,2010,0,0.0
Sweden,India,2011,0,0.0
Sweden,India,2013,4,0.001
Sweden,India,2014,4,0.001
Sweden,India,2015,4,0.001
Sweden,India,2016,4,0.001
Sweden,India,2017,4,0.001
Sweden,India,2018,4,0.001
Sweden,India,2019,4,0.001
Sweden,India,2020,4,0.001
Sweden,India,2021,4,0.001
Sweden,India,2022,4,0.001
Sweden,India,2023,4,0.001
Sweden,India,2024,0,0.0
Sweden,Iran,2000,0,0.0
Sweden,Iran,2001,0,0.0
Sweden,Iran,2002,0,0.0
Sweden,Iran,2003,0,0.0
Sweden,Iran,2004,0,0.0
Sweden,Iran,2005,0,0.0
Sweden,Iran,2006,0,0.0
Sweden,Iran,2007,0,0.0
Sweden,Iran,2008,0,0.0
Sweden,Iran,2009,0,0.0
Sweden,Iran,2010,0,0.0
Sweden,Iran,2011,0,0.0
Sweden,Iran,2013,4,0.001
Sweden,Iran,2014,4,0.001
Sweden,Iran,2015,4,0.001
Sweden,Iran,2016,4,0.001
Sweden,Iran,2017,4,0.001
Sweden,Iran,2018,4,0.001
Sweden,Iran,2019,4,0.001
Sweden,Iran,2020,4,0.001
Sweden,Iran,2021,4,0.001
Sweden,Iran,2022,4,0.001
Sweden,Iran,2023,4,0.001
Sweden,Iran,2024,0,0.0
Sweden,Iraq,2001,0,0.0
Sweden,Iraq,2003,0,0.0
Sweden,Iraq,2004,0,0.0
Sweden,Iraq,2005,0,0.0
Sweden,Iraq,2006,0,0.0
Sweden,Iraq,2007,0,0.0
Sweden,Iraq,2008,0,0.0
Sweden,Iraq,2009,0,0.0
Sweden,Iraq,2010,0,0.0
Sweden,Iraq,2011,0,0.0
Sweden,Iraq,2013,4,0.001
Sweden,Iraq,2014,4,0.001
Sweden,Iraq,2015,4,0.001
Sweden,Iraq,2016,4,0.001
Sweden,Iraq,2017,4,0.001
Sweden,Iraq,2018,4,0.001
Sweden,Iraq,2019,4,0.001
Sweden,Iraq,2020,4,0.001
Sweden,Iraq,2021,4,0.001
Sweden,Iraq,2022,4,0.001
Sweden,Iraq,2023,0,0.0
Sweden,Iraq,2024,0,0.0
Sweden,Israel,2000,0,0.0
Sweden,Israel,2001,0,0.0
Sweden,Israel,2002,0,0.0
Sweden,Israel,2003,0,0.0
Sweden,Israel,2004,0,0.0
Sweden,Israel,2005,0,0.0
Sweden,Israel,2006,0,0.0
Sweden,Israel,2007,0,0.0
Sweden,Israel,2008,0,0.0
Sweden,Israel,2009,0,0.0
Sweden,Israel,2010,0,0.0
Sweden,Israel,2011,0,0.0
Sweden,Israel,2013,4,0.001
Sweden,Israel,2014,4,0.001
Sweden,Israel,2015,4,0.001
Sweden,Israel,2016,4,0.001
Sweden,Israel,2017,4,0.001
Sweden,Israel,2018,4,0.001
Sweden,Israel,2019,4,0.001
Sweden,Israel,2020,4,0.001
Sweden,Israel,2021,4,0.001
Sweden,Israel,2022,4,0.001
Sweden,Israel,2023,4,0.001
Sweden,Israel,2024,4,0.001
Sweden,Italy,2000,0,0.0
Sweden,Italy,2001,0,0.0
Sweden,Italy,2002,0,0.0
Sweden,Italy,2003,0,0.0
Sweden,Italy,2004,0,0.0
Sweden,Italy,2005,0,0.0
Sweden,Italy,2006,0,0.0
Sweden,Italy,2007,0,0.0
Sweden,Italy,2008,0,0.0
Sweden,Italy,2009,0,0.0
Sweden,Italy,2010,0,0.0
Sweden,Italy,2011,0,0.0
Sweden,Italy,2013,4,0.001
Sweden,Italy,2014,4,0.001
Sweden,Italy,2015,4,0.001
Sweden,Italy,2016,4,0.001
Sweden,Italy,2017,4,0.001
Sweden,Italy,2018,4,0.001
Sweden,Italy,2019,4,0.001
Sweden,Italy,2020,4,0.001
Sweden,Italy,2021,4,0.001
Sweden,Italy,2022,4,0.001
Sweden,Italy,2023,4,0.001
Sweden,Italy,2024,4,0.001
Sweden,Japan,2000,0,0.0
Sweden,Japan,2001,0,0.0
Sweden,Japan,2002,0,0.0
Sweden,Japan,2003,0,0.0
Sweden,Japan,2004,0,0.0
Sweden,Japan,2005,0,0.0
Sweden,Japan,2006,0,0.0
Sweden,Japan,2007,0,0.0
Sweden,Japan,2008,0,0.0
Sweden,Japan,2009,0,0.0
Sweden,Japan,2010,0,0.0
Sweden,Japan,2011,0,0.0
Sweden,Japan,2013,4,0.001
Sweden,Japan,2014,4,0.001
Sweden,Japan,2015,4,0.001
Sweden,Japan,2016,4,0.001
Sweden,Japan,2017,4,0.001
Sweden,Japan,2018,4,0.001
Sweden,Japan,2019,4,0.001
Sweden,Japan,2020,0,0.0
Sweden,Japan,2021,0,0.0
Sweden,Japan,2022,0,0.0
Sweden,Japan,2023,0,0.0
Sweden,Japan,2024,0,0.0
Sweden,Pakistan,2000,0,0.0
Sweden,Pakistan,2001,0,0.0
Sweden,Pakistan,2002,0,0.0
Sweden,Pakistan,2003,0,0.0
Sweden,Pakistan,2004,0,0.0
Sweden,Pakistan,2005,0,0.0
Sweden,Pakistan,2006,0,0.0
Sweden,Pakistan,2007,0,0.0
Sweden,Pakistan,2008,0,0.0
Sweden,Pakistan,2009,0,0.0
Sweden,Pakistan,2010,0,0.0
Sweden,Pakistan,2011,0,0.0
Sweden,Pakistan,2013,4,0.001
Sweden,Pakistan,2014,4,0.001
Sweden,Pakistan,2015,4,0.001
Sweden,Pakistan,2016,4,0.001
Sweden,Pakistan,2017,4,0.001
Sweden,Pakistan,2018,4,0.001
Sweden,Pakistan,2019,4,0.001
Sweden,Pakistan,2020,4,0.001
Sweden,Pakistan,2021,4,0.001
Sweden,Pakistan,2022,4,0.001
Sweden,Pakistan,2023,4,0.001
Sweden,Pakistan,2024,0,0.0
Sweden,Portugal,2000,0,0.0
Sweden,Portugal,2001,0,0.0
Sweden,Portugal,2002,0,0.0
Sweden,Portugal,2003,0,0.0
Sweden,Portugal,2004,0,0.0
Sweden,Portugal,2005,0,0.0
Sweden,Portugal,2006,0,0.0
Sweden,Portugal,2007,0,0.0
Sweden,Portugal,2008,0,0.0
Sweden,Portugal,2009,0,0.0
Sweden,Portugal,2010,0,0.0
Sweden,Portugal,2011,0,0.0
Sweden,Portugal,2013,4,0.001
Sweden,Portugal,2014,4,0.001
Sweden,Portugal,2015,4,0.001
Sweden,Portugal,2016,4,0.001
Sweden,Portugal,2017,4,0.001
Sweden,Portugal,2018,4,0.001
Sweden,Portugal,2019,4,0.001
Sweden,Portugal,2020,4,0.001
Sweden,Portugal,2021,4,0.001
Sweden,Portugal,2022,4,0.001
Sweden,Portugal,2023,4,0.001
Sweden,Portugal,2024,4,0.001
Sweden,Russia,2000,0,0.0
Sweden,Russia,2001,0,0.0
Sweden,Russia,2002,0,0.0
Sweden,Russia,2003,0,0.0
Sweden,Russia,2004,0,0.0
Sweden,Russia,2005,0,0.0
Sweden,Russia,2006,0,0.0
Sweden,Russia,2007,0,0.0
Sweden,Russia,2008,0,0.0
Sweden,Russia,2009,0,0.0
Sweden,Russia,2010,0,0.0
Sweden,Russia,2011,0,0.0
Sweden,Russia,2013,4,0.001
Sweden,Russia,2014,4,0.001
Sweden,Russia,2015,4,0.001
Sweden,Russia,2016,4,0.001
Sweden,Russia,2017,4,0.001
Sweden,Russia,2018,4,0.001
Sweden,Russia,2019,4,0.001
Sweden,Russia,2020,4,0.001
